symbol,side,system,trend_tf,trigger_tf,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_points,pnl_pct,pnl_pct_net,lot_size,fee_pct_rt
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-06-12 17:00:00+00:00,108251.0,2025-06-12 18:00:00+00:00,107395.1864,trailing_sl_hit,-855.8136,-0.7906,-0.7916,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-06-17 00:00:00+00:00,107195.5,2025-06-17 09:00:00+00:00,106197.2138,trailing_sl_hit,-998.2862,-0.9313,-0.9323,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-06-23 11:00:00+00:00,101266.5,2025-06-23 13:00:00+00:00,102226.2728,trailing_sl_hit,-959.7728,-0.9478,-0.9488,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-06-23 15:00:00+00:00,101378.5,2025-06-23 17:00:00+00:00,102493.8165,trailing_sl_hit,-1115.3165,-1.1002,-1.1012,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-06-26 14:00:00+00:00,107395.5,2025-06-26 15:00:00+00:00,106667.5565,trailing_sl_hit,-727.9435,-0.6778,-0.6788,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-06-26 18:00:00+00:00,107343.0,2025-06-27 01:00:00+00:00,106598.6317,trailing_sl_hit,-744.3683,-0.6934,-0.6944,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-06-27 02:00:00+00:00,107205.5,2025-06-27 13:00:00+00:00,106463.7573,trailing_sl_hit,-741.7427,-0.6919,-0.6929,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-06-27 15:00:00+00:00,107272.5,2025-06-27 17:00:00+00:00,106514.7273,trailing_sl_hit,-757.7727,-0.7064,-0.7074,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-06-29 22:00:00+00:00,108042.0,2025-06-30 06:00:00+00:00,107555.8985,trailing_sl_hit,-486.1015,-0.4499,-0.4509,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-07-12 17:00:00+00:00,117451.0,2025-07-14 15:00:00+00:00,120273.8599,trailing_sl_hit,2822.8599,2.4034,2.4024,100,0.001
